,URL,N_area_greater_HardCutoff,N_area_greater_floor,N_skin_pix_filled_greater_floor,N_amt_horiz_vert_lines_less_ceil,N_hull_filled_greater_floor,percent_area_gr_HardCutoff,percent_area_gr_floor,percent_area_skinpix_gr_floor,percent_area_horiz_vert_less_ceil,percent_area_hull_filled_gr_floor
31,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/10013330_690135827694128_485938043_n.jpg,27.0,4.0,4.0,2.0,10.0,0.1323779296875,0.10404296875,0.03245361328125,0.01201171875,0.02404296875
32,http://scontent-b.cdninstagram.com/hphotos-xap1/outbound-distilleryimage5/t0.0-17/OBPTH/4665ea06ad6711e3802612986f7fd881_8.jpg,11.0,2.0,1.0,1.0,4.0,0.021728515625,0.017548828125,0.00046142578125,0.0073193359375,0.01827392578125
33,http://scontent-b.cdninstagram.com/hphotos-xap1/outbound-distilleryimage9/t0.0-17/OBPTH/80f1890ea1dd11e3b70d0e419024fb7d_8.jpg,17.0,0.0,3.0,0.0,1.0,0.0197021484375,0.0,0.00527099609375,0.0,0.00033203125
34,http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10553974_257906537735245_1156866916_n.jpg,21.0,0.0,3.0,0.0,4.0,0.017509765625,0.0,0.0035498046875,0.0,0.00375244140625
35,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage1/t0.0-17/OBPTH/072ab748aee011e3af2a124999f6a89d_8.jpg,1.0,0.0,0.0,0.0,1.0,0.0006201171875,0.0,0.0,0.0,0.0006201171875
36,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/924965_743436145678713_844610914_n.jpg,11.0,1.0,3.0,0.0,6.0,0.02900146484375,0.02067138671875,0.00171142578125,0.0,0.00569091796875
37,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/1171236_261788270640255_1844215895_n.jpg,14.0,0.0,1.0,0.0,2.0,0.01300537109375,0.0,0.0005859375,0.0,0.001728515625
38,http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/914428_1440868192853554_309477215_n.jpg,9.0,1.0,0.0,1.0,3.0,0.0183935546875,0.01183349609375,0.0,0.01183349609375,0.0136962890625
39,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10554153_304916756357583_1578127674_n.jpg,25.0,0.0,2.0,0.0,2.0,0.013828125,0.0,0.00109375,0.0,0.00161376953125
40,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage5/t0.0-17/OBPTH/44738f10ae6011e38d850ea5c7fe25ed_8.jpg,19.0,0.0,1.0,0.0,5.0,0.01415771484375,0.0,0.0006201171875,0.0,0.0072216796875
41,http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/1168501_672258456147784_1303539108_n.jpg,45.0,1.0,5.0,1.0,10.0,0.04564208984375,0.00833251953125,0.00992431640625,0.0040087890625,0.00885498046875
42,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/923580_540569409392509_1787670036_n.jpg,28.0,2.0,13.0,0.0,2.0,0.0379150390625,0.013359375,0.030283203125,0.0,0.0087548828125
43,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/928276_321990501291680_1380748697_n.jpg,32.0,1.0,5.0,0.0,0.0,0.02831443034730232,0.005128903413217139,0.0067815797342902304,0.0,0.0
